STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SFF,M,2,RAIN,2009-06-01 00:00,2009-06-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2009-07-01 00:00,2009-07-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2009-08-01 00:00,2009-08-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2009-09-01 00:00,2009-09-01 00:00,0.28,,INCHES
SFF,M,2,RAIN,2009-10-01 00:00,2009-10-01 00:00,3.11,,INCHES
SFF,M,2,RAIN,2009-11-01 00:00,2009-11-01 00:00,0.45,,INCHES
SFF,M,2,RAIN,2009-12-01 00:00,2009-12-01 00:00,2.77,,INCHES
SFF,M,2,RAIN,2010-01-01 00:00,2010-01-01 00:00,6.66,,INCHES
SFF,M,2,RAIN,2010-02-01 00:00,2010-02-01 00:00,3.42,,INCHES
SFF,M,2,RAIN,2010-03-01 00:00,2010-03-01 00:00,2.79,,INCHES
SFF,M,2,RAIN,2010-04-01 00:00,2010-04-01 00:00,3.59,r,INCHES
SFF,M,2,RAIN,2010-05-01 00:00,2010-05-01 00:00,0.95,r,INCHES
SFF,M,2,RAIN,2010-06-01 00:00,2010-06-01 00:00,0.07,r,INCHES
SFF,M,2,RAIN,2010-07-01 00:00,2010-07-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2010-08-01 00:00,2010-08-01 00:00,0.01,,INCHES
SFF,M,2,RAIN,2010-09-01 00:00,2010-09-01 00:00,0.02,,INCHES
SFF,M,2,RAIN,2010-10-01 00:00,2010-10-01 00:00,1.81,,INCHES
SFF,M,2,RAIN,2010-11-01 00:00,2010-11-01 00:00,3.10,,INCHES
SFF,M,2,RAIN,2010-12-01 00:00,2010-12-01 00:00,5.69,r,INCHES
SFF,M,2,RAIN,2011-01-01 00:00,2011-01-01 00:00,0.94,r,INCHES
SFF,M,2,RAIN,2011-02-01 00:00,2011-02-01 00:00,4.79,r,INCHES
SFF,M,2,RAIN,2011-03-01 00:00,2011-03-01 00:00,5.70,r,INCHES
SFF,M,2,RAIN,2011-04-01 00:00,2011-04-01 00:00,0.33,r,INCHES
SFF,M,2,RAIN,2011-05-01 00:00,2011-05-01 00:00,0.47,r,INCHES
SFF,M,2,RAIN,2011-06-01 00:00,2011-06-01 00:00,1.49,,INCHES
SFF,M,2,RAIN,2011-07-01 00:00,2011-07-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2011-08-01 00:00,2011-08-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2011-09-01 00:00,2011-09-01 00:00,0.01,,INCHES
SFF,M,2,RAIN,2011-10-01 00:00,2011-10-01 00:00,1.38,r,INCHES
SFF,M,2,RAIN,2011-11-01 00:00,2011-11-01 00:00,1.55,,INCHES
SFF,M,2,RAIN,2011-12-01 00:00,2011-12-01 00:00,0.14,r,INCHES
SFF,M,2,RAIN,2012-01-01 00:00,2012-01-01 00:00,2.16,,INCHES
SFF,M,2,RAIN,2012-02-01 00:00,2012-02-01 00:00,0.66,,INCHES
SFF,M,2,RAIN,2012-03-01 00:00,2012-03-01 00:00,5.97,,INCHES
SFF,M,2,RAIN,2012-04-01 00:00,2012-04-01 00:00,2.79,,INCHES
SFF,M,2,RAIN,2012-05-01 00:00,2012-05-01 00:00,0.02,,INCHES
SFF,M,2,RAIN,2012-06-01 00:00,2012-06-01 00:00,0.09,,INCHES
SFF,M,2,RAIN,2012-07-01 00:00,2012-07-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2012-08-01 00:00,2012-08-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2012-09-01 00:00,2012-09-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2012-10-01 00:00,2012-10-01 00:00,1.47,,INCHES
SFF,M,2,RAIN,2012-11-01 00:00,2012-11-01 00:00,4.50,,INCHES
SFF,M,2,RAIN,2012-12-01 00:00,2012-12-01 00:00,7.11,,INCHES
SFF,M,2,RAIN,2013-01-01 00:00,2013-01-01 00:00,0.49,,INCHES
SFF,M,2,RAIN,2013-02-01 00:00,2013-02-01 00:00,0.85,,INCHES
SFF,M,2,RAIN,2013-03-01 00:00,2013-03-01 00:00,0.97,,INCHES
SFF,M,2,RAIN,2013-04-01 00:00,2013-04-01 00:00,1.01,,INCHES
SFF,M,2,RAIN,2013-05-01 00:00,2013-05-01 00:00,0.04,,INCHES
SFF,M,2,RAIN,2013-06-01 00:00,2013-06-01 00:00,0.15,,INCHES
SFF,M,2,RAIN,2013-07-01 00:00,2013-07-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2013-08-01 00:00,2013-08-01 00:00,0.04,,INCHES
SFF,M,2,RAIN,2013-09-01 00:00,2013-09-01 00:00,0.39,r,INCHES
SFF,M,2,RAIN,2013-10-01 00:00,2013-10-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2013-11-01 00:00,2013-11-01 00:00,0.91,r,INCHES
SFF,M,2,RAIN,2013-12-01 00:00,2013-12-01 00:00,0.35,r,INCHES
SFF,M,2,RAIN,2014-01-01 00:00,2014-01-01 00:00,0.01,r,INCHES
