STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SCR,M,2,RAIN,2002-04-01 00:00,2002-04-01 00:00,0.15, ,INCHES
SCR,M,2,RAIN,2002-05-01 00:00,2002-05-01 00:00,1.81, ,INCHES
SCR,M,2,RAIN,2002-06-01 00:00,2002-06-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2002-07-01 00:00,2002-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2002-08-01 00:00,2002-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2002-09-01 00:00,2002-09-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2002-10-01 00:00,2002-10-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2002-11-01 00:00,2002-11-01 00:00,2.0, ,INCHES
SCR,M,2,RAIN,2002-12-01 00:00,2002-12-01 00:00,5.85, ,INCHES
SCR,M,2,RAIN,2003-01-01 00:00,2003-01-01 00:00,1.13, ,INCHES
SCR,M,2,RAIN,2003-02-01 00:00,2003-02-01 00:00,1.08, ,INCHES
SCR,M,2,RAIN,2003-03-01 00:00,2003-03-01 00:00,1.95, ,INCHES
SCR,M,2,RAIN,2003-04-01 00:00,2003-04-01 00:00,2.75, ,INCHES
SCR,M,2,RAIN,2003-05-01 00:00,2003-05-01 00:00,1.23,,INCHES
SCR,M,2,RAIN,2003-06-01 00:00,2003-06-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2003-07-01 00:00,2003-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2003-08-01 00:00,2003-08-01 00:00,0.34, ,INCHES
SCR,M,2,RAIN,2003-09-01 00:00,2003-09-01 00:00,0.0,,INCHES
SCR,M,2,RAIN,2003-10-01 00:00,2003-10-01 00:00,0.27, ,INCHES
SCR,M,2,RAIN,2003-11-01 00:00,2003-11-01 00:00,1.64, ,INCHES
SCR,M,2,RAIN,2003-12-01 00:00,2003-12-01 00:00,4.35, ,INCHES
SCR,M,2,RAIN,2004-01-01 00:00,2004-01-01 00:00,2.07, ,INCHES
SCR,M,2,RAIN,2004-02-01 00:00,2004-02-01 00:00,4.84,,INCHES
SCR,M,2,RAIN,2004-03-01 00:00,2004-03-01 00:00,0.49, ,INCHES
SCR,M,2,RAIN,2004-04-01 00:00,2004-04-01 00:00,0.11, ,INCHES
SCR,M,2,RAIN,2004-05-01 00:00,2004-05-01 00:00,0.08, ,INCHES
SCR,M,2,RAIN,2004-06-01 00:00,2004-06-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2004-07-01 00:00,2004-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2004-08-01 00:00,2004-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2004-09-01 00:00,2004-09-01 00:00,1.93, ,INCHES
SCR,M,2,RAIN,2004-10-01 00:00,2004-10-01 00:00,3.09, ,INCHES
SCR,M,2,RAIN,2004-11-01 00:00,2004-11-01 00:00,2.76, ,INCHES
SCR,M,2,RAIN,2004-12-01 00:00,2004-12-01 00:00,4.13, ,INCHES
SCR,M,2,RAIN,2005-01-01 00:00,2005-01-01 00:00,3.69, ,INCHES
SCR,M,2,RAIN,2005-02-01 00:00,2005-02-01 00:00,2.52, ,INCHES
SCR,M,2,RAIN,2005-03-01 00:00,2005-03-01 00:00,3.55, ,INCHES
SCR,M,2,RAIN,2005-04-01 00:00,2005-04-01 00:00,0.86, ,INCHES
SCR,M,2,RAIN,2005-05-01 00:00,2005-05-01 00:00,1.31, ,INCHES
SCR,M,2,RAIN,2005-06-01 00:00,2005-06-01 00:00,0.69, ,INCHES
SCR,M,2,RAIN,2005-07-01 00:00,2005-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2005-08-01 00:00,2005-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2005-09-01 00:00,2005-09-01 00:00,0.1, ,INCHES
SCR,M,2,RAIN,2005-10-01 00:00,2005-10-01 00:00,0.16, ,INCHES
SCR,M,2,RAIN,2005-11-01 00:00,2005-11-01 00:00,0.9, ,INCHES
SCR,M,2,RAIN,2005-12-01 00:00,2005-12-01 00:00,9.47, ,INCHES
SCR,M,2,RAIN,2006-01-01 00:00,2006-01-01 00:00,3.07, ,INCHES
SCR,M,2,RAIN,2006-02-01 00:00,2006-02-01 00:00,2.07, ,INCHES
SCR,M,2,RAIN,2006-03-01 00:00,2006-03-01 00:00,6.02, ,INCHES
SCR,M,2,RAIN,2006-04-01 00:00,2006-04-01 00:00,3.42, ,INCHES
SCR,M,2,RAIN,2006-05-01 00:00,2006-05-01 00:00,0.42, ,INCHES
SCR,M,2,RAIN,2006-06-01 00:00,2006-06-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2006-07-01 00:00,2006-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2006-08-01 00:00,2006-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2006-09-01 00:00,2006-09-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2006-10-01 00:00,2006-10-01 00:00,0.21, ,INCHES
SCR,M,2,RAIN,2006-11-01 00:00,2006-11-01 00:00,1.03, ,INCHES
SCR,M,2,RAIN,2006-12-01 00:00,2006-12-01 00:00,3.12, ,INCHES
