STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
BFK,M,2,RAIN,2001-09-01 00:00,2001-09-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2001-10-01 00:00,2001-10-01 00:00,0.22, ,INCHES
BFK,M,2,RAIN,2001-11-01 00:00,2001-11-01 00:00,1.08, ,INCHES
BFK,M,2,RAIN,2001-12-01 00:00,2001-12-01 00:00,0.66, ,INCHES
BFK,M,2,RAIN,2002-01-01 00:00,2002-01-01 00:00,0.52, ,INCHES
BFK,M,2,RAIN,2002-02-01 00:00,2002-02-01 00:00,0.26, ,INCHES
BFK,M,2,RAIN,2002-03-01 00:00,2002-03-01 00:00,0.43, ,INCHES
BFK,M,2,RAIN,2002-04-01 00:00,2002-04-01 00:00,0.25, ,INCHES
BFK,M,2,RAIN,2002-05-01 00:00,2002-05-01 00:00,0.13, ,INCHES
BFK,M,2,RAIN,2002-06-01 00:00,2002-06-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2002-07-01 00:00,2002-07-01 00:00,0.0,,INCHES
BFK,M,2,RAIN,2002-08-01 00:00,2002-08-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2002-09-01 00:00,2002-09-01 00:00,0.0,t,INCHES
BFK,M,2,RAIN,2002-10-01 00:00,2002-10-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2002-11-01 00:00,2002-11-01 00:00,1.3, ,INCHES
BFK,M,2,RAIN,2002-12-01 00:00,2002-12-01 00:00,1.4, ,INCHES
BFK,M,2,RAIN,2003-01-01 00:00,2003-01-01 00:00,0.03, ,INCHES
BFK,M,2,RAIN,2003-02-01 00:00,2003-02-01 00:00,1.5,,INCHES
BFK,M,2,RAIN,2003-03-01 00:00,2003-03-01 00:00,0.37, ,INCHES
BFK,M,2,RAIN,2003-04-01 00:00,2003-04-01 00:00,1.19, ,INCHES
BFK,M,2,RAIN,2003-05-01 00:00,2003-05-01 00:00,0.16,,INCHES
BFK,M,2,RAIN,2003-06-01 00:00,2003-06-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2003-07-01 00:00,2003-07-01 00:00,0.0,t,INCHES
BFK,M,2,RAIN,2003-08-01 00:00,2003-08-01 00:00,0.04, ,INCHES
BFK,M,2,RAIN,2003-09-01 00:00,2003-09-01 00:00,0.05,,INCHES
BFK,M,2,RAIN,2003-10-01 00:00,2003-10-01 00:00,0.2, ,INCHES
BFK,M,2,RAIN,2003-11-01 00:00,2003-11-01 00:00,0.32, ,INCHES
BFK,M,2,RAIN,2003-12-01 00:00,2003-12-01 00:00,1.3, ,INCHES
BFK,M,2,RAIN,2004-01-01 00:00,2004-01-01 00:00,0.56, ,INCHES
BFK,M,2,RAIN,2004-02-01 00:00,2004-02-01 00:00,1.63, ,INCHES
BFK,M,2,RAIN,2004-03-01 00:00,2004-03-01 00:00,0.53, ,INCHES
BFK,M,2,RAIN,2004-04-01 00:00,2004-04-01 00:00,0.02, ,INCHES
BFK,M,2,RAIN,2004-05-01 00:00,2004-05-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2004-06-01 00:00,2004-06-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2004-07-01 00:00,2004-07-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2004-08-01 00:00,2004-08-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2004-09-01 00:00,2004-09-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2004-10-01 00:00,2004-10-01 00:00,1.54, ,INCHES
BFK,M,2,RAIN,2004-11-01 00:00,2004-11-01 00:00,0.18, ,INCHES
BFK,M,2,RAIN,2004-12-01 00:00,2004-12-01 00:00,1.09, ,INCHES
BFK,M,2,RAIN,2005-01-01 00:00,2005-01-01 00:00,2.51, ,INCHES
BFK,M,2,RAIN,2005-02-01 00:00,2005-02-01 00:00,1.52, ,INCHES
BFK,M,2,RAIN,2005-03-01 00:00,2005-03-01 00:00,1.11, ,INCHES
BFK,M,2,RAIN,2005-04-01 00:00,2005-04-01 00:00,0.51, ,INCHES
BFK,M,2,RAIN,2005-05-01 00:00,2005-05-01 00:00,0.74, ,INCHES
BFK,M,2,RAIN,2005-06-01 00:00,2005-06-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2005-07-01 00:00,2005-07-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2005-08-01 00:00,2005-08-01 00:00,0.01, ,INCHES
BFK,M,2,RAIN,2005-09-01 00:00,2005-09-01 00:00,0.08, ,INCHES
BFK,M,2,RAIN,2005-10-01 00:00,2005-10-01 00:00,0.17, ,INCHES
BFK,M,2,RAIN,2005-11-01 00:00,2005-11-01 00:00,0.23, ,INCHES
BFK,M,2,RAIN,2005-12-01 00:00,2005-12-01 00:00,1.11, ,INCHES
BFK,M,2,RAIN,2006-01-01 00:00,2006-01-01 00:00,0.76, ,INCHES
BFK,M,2,RAIN,2006-02-01 00:00,2006-02-01 00:00,0.28, ,INCHES
BFK,M,2,RAIN,2006-03-01 00:00,2006-03-01 00:00,1.91, ,INCHES
BFK,M,2,RAIN,2006-04-01 00:00,2006-04-01 00:00,1.99, ,INCHES
BFK,M,2,RAIN,2006-05-01 00:00,2006-05-01 00:00,0.3, ,INCHES
BFK,M,2,RAIN,2006-06-01 00:00,2006-06-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2006-07-01 00:00,2006-07-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2006-08-01 00:00,2006-08-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2006-09-01 00:00,2006-09-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2006-10-01 00:00,2006-10-01 00:00,0.29, ,INCHES
BFK,M,2,RAIN,2006-11-01 00:00,2006-11-01 00:00,0.02, ,INCHES
BFK,M,2,RAIN,2006-12-01 00:00,2006-12-01 00:00,0.6, ,INCHES
BFK,M,2,RAIN,2007-01-01 00:00,2007-01-01 00:00,0.21, ,INCHES
BFK,M,2,RAIN,2007-02-01 00:00,2007-02-01 00:00,0.99, ,INCHES
BFK,M,2,RAIN,2007-03-01 00:00,2007-03-01 00:00,0.44, ,INCHES
BFK,M,2,RAIN,2007-04-01 00:00,2007-04-01 00:00,0.51, ,INCHES
BFK,M,2,RAIN,2007-05-01 00:00,2007-05-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2007-06-01 00:00,2007-06-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2007-07-01 00:00,2007-07-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2007-08-01 00:00,2007-08-01 00:00,0.0, ,INCHES
